Cloudlet_ID	STATUS	DataCenter_ID	VM_ID	Time	Start_Time	Finish_Time
650	SUCCESS	2	209	0.42	0.1	0.52
1177	SUCCESS	2	11	0.42	0.1	0.52
1323	SUCCESS	2	91	0.42	0.1	0.52
72	SUCCESS	2	12	0.42	0.1	0.52
1329	SUCCESS	2	95	0.42	0.1	0.52
2818	SUCCESS	2	16	0.42	0.1	0.52
2897	SUCCESS	2	56	0.42	0.1	0.52
1331	SUCCESS	2	96	0.42	0.1	0.52
85	SUCCESS	2	17	0.42	0.1	0.52
2820	SUCCESS	2	17	0.42	0.1	0.52
1258	SUCCESS	2	57	0.42	0.1	0.52
1735	SUCCESS	2	217	0.42	0.1	0.52
2327	SUCCESS	2	138	0.42	0.1	0.52
2268	SUCCESS	2	99	0.42	0.1	0.52
2453	SUCCESS	2	219	0.42	0.1	0.52
290	SUCCESS	2	140	0.42	0.1	0.52
2413	SUCCESS	2	180	0.42	0.1	0.52
219	SUCCESS	2	101	0.42	0.1	0.52
2458	SUCCESS	2	221	0.42	0.1	0.52
1265	SUCCESS	2	63	0.42	0.1	0.52
740	SUCCESS	2	223	0.42	0.1	0.52
1743	SUCCESS	2	223	0.42	0.1	0.52
1938	SUCCESS	2	24	0.42	0.1	0.52
2832	SUCCESS	2	24	0.42	0.1	0.52
1388	SUCCESS	2	144	0.42	0.1	0.52
741	SUCCESS	2	224	0.42	0.1	0.52
746	SUCCESS	2	226	0.42	0.1	0.52
2835	SUCCESS	2	27	0.42	0.1	0.52
2838	SUCCESS	2	29	0.42	0.1	0.52
175	SUCCESS	2	70	0.42	0.1	0.52
2911	SUCCESS	2	70	0.42	0.1	0.52
2364	SUCCESS	2	151	0.42	0.1	0.52
770	SUCCESS	2	233	0.42	0.1	0.52
2376	SUCCESS	2	156	0.42	0.1	0.52
187	SUCCESS	2	77	0.42	0.1	0.52
1401	SUCCESS	2	157	0.42	0.1	0.52
318	SUCCESS	2	160	0.52	0.1	0.62
1871	SUCCESS	2	1	0.52	0.1	0.62
1872	SUCCESS	2	2	0.52	0.1	0.62
126	SUCCESS	2	42	0.52	0.1	0.62
253	SUCCESS	2	123	0.52	0.1	0.62
907	SUCCESS	2	243	0.52	0.1	0.62
919	SUCCESS	2	247	0.52	0.1	0.62
2256	SUCCESS	2	89	0.52	0.1	0.62
2320	SUCCESS	2	131	0.52	0.1	0.62
1179	SUCCESS	2	12	0.52	0.1	0.62
147	SUCCESS	2	56	0.52	0.1	0.62
1793	SUCCESS	2	257	0.52	0.1	0.62
87	SUCCESS	2	19	0.52	0.1	0.62
2940	SUCCESS	2	99	0.52	0.1	0.62
2826	SUCCESS	2	20	0.52	0.1	0.62
1384	SUCCESS	2	140	0.52	0.1	0.62
90	SUCCESS	2	21	0.52	0.1	0.62
1800	SUCCESS	2	261	0.52	0.1	0.62
2463	SUCCESS	2	224	0.52	0.1	0.62
744	SUCCESS	2	225	0.52	0.1	0.62
2282	SUCCESS	2	107	0.52	0.1	0.62
751	SUCCESS	2	229	0.52	0.1	0.62
2840	SUCCESS	2	30	0.52	0.1	0.62
2488	SUCCESS	2	230	0.52	0.1	0.62
1213	SUCCESS	2	31	0.52	0.1	0.62
1215	SUCCESS	2	32	0.52	0.1	0.62
2842	SUCCESS	2	32	0.52	0.1	0.62
178	SUCCESS	2	72	0.52	0.1	0.62
309	SUCCESS	2	152	0.52	0.1	0.62
2232	SUCCESS	2	73	0.52	0.1	0.62
1760	SUCCESS	2	233	0.52	0.1	0.62
1949	SUCCESS	2	34	0.52	0.1	0.62
2295	SUCCESS	2	114	0.52	0.1	0.62
2430	SUCCESS	2	196	0.52	0.1	0.62
2377	SUCCESS	2	157	0.52	0.1	0.62
252	SUCCESS	2	122	0.62	0.1	0.72
1976	SUCCESS	2	43	0.62	0.1	0.72
2757	SUCCESS	2	285	0.62	0.1	0.72
2928	SUCCESS	2	87	0.62	0.1	0.72
2258	SUCCESS	2	91	0.62	0.1	0.72
1254	SUCCESS	2	53	0.62	0.1	0.72
656	SUCCESS	2	213	0.62	0.1	0.72
1788	SUCCESS	2	253	0.62	0.1	0.72
1603	SUCCESS	2	174	0.62	0.1	0.72
938	SUCCESS	2	254	0.62	0.1	0.72
1256	SUCCESS	2	55	0.62	0.1	0.72
2896	SUCCESS	2	55	0.62	0.1	0.72
2822	SUCCESS	2	18	0.62	0.1	0.72
151	SUCCESS	2	58	0.62	0.1	0.72
154	SUCCESS	2	59	0.62	0.1	0.72
217	SUCCESS	2	99	0.62	0.1	0.72
155	SUCCESS	2	60	0.62	0.1	0.72
2827	SUCCESS	2	21	0.62	0.1	0.72
739	SUCCESS	2	222	0.62	0.1	0.72
1937	SUCCESS	2	23	0.62	0.1	0.72
2830	SUCCESS	2	23	0.62	0.1	0.72
95	SUCCESS	2	25	0.62	0.1	0.72
1749	SUCCESS	2	228	0.62	0.1	0.72
1210	SUCCESS	2	29	0.62	0.1	0.72
1756	SUCCESS	2	229	0.62	0.1	0.72
1686	SUCCESS	2	192	0.62	0.1	0.72
109	SUCCESS	2	33	0.62	0.1	0.72
1277	SUCCESS	2	73	0.62	0.1	0.72
310	SUCCESS	2	153	0.62	0.1	0.72
1822	SUCCESS	2	273	0.62	0.1	0.72
1762	SUCCESS	2	234	0.62	0.1	0.72
1695	SUCCESS	2	196	0.62	0.1	0.72
886	SUCCESS	2	236	0.62	0.1	0.72
1139	SUCCESS	2	0	0.72	0.1	0.82
1870	SUCCESS	2	0	0.72	0.1	0.82
1307	SUCCESS	2	83	0.72	0.1	0.82
198	SUCCESS	2	86	0.72	0.1	0.82
2701	SUCCESS	2	247	0.72	0.1	0.82
1167	SUCCESS	2	8	0.72	0.1	0.82
138	SUCCESS	2	49	0.72	0.1	0.82
2447	SUCCESS	2	213	0.72	0.1	0.82
76	SUCCESS	2	14	0.72	0.1	0.82
214	SUCCESS	2	97	0.72	0.1	0.82
1794	SUCCESS	2	258	0.72	0.1	0.82
220	SUCCESS	2	102	0.72	0.1	0.82
1387	SUCCESS	2	143	0.72	0.1	0.82
160	SUCCESS	2	64	0.72	0.1	0.82
1745	SUCCESS	2	225	0.72	0.1	0.82
750	SUCCESS	2	228	0.72	0.1	0.82
312	SUCCESS	2	155	0.72	0.1	0.82
1286	SUCCESS	2	77	0.72	0.1	0.82
2795	SUCCESS	2	6	0.82	0.1	0.92
135	SUCCESS	2	46	0.82	0.1	0.92
2927	SUCCESS	2	86	0.82	0.1	0.92
331	SUCCESS	2	166	0.82	0.1	0.92
1776	SUCCESS	2	246	0.82	0.1	0.92
1242	SUCCESS	2	48	0.82	0.1	0.92
654	SUCCESS	2	212	0.82	0.1	0.92
1731	SUCCESS	2	216	0.82	0.1	0.92
2899	SUCCESS	2	58	0.82	0.1	0.92
294	SUCCESS	2	143	0.82	0.1	0.92
93	SUCCESS	2	24	0.82	0.1	0.92
2467	SUCCESS	2	225	0.82	0.1	0.92
1268	SUCCESS	2	66	0.82	0.1	0.92
1355	SUCCESS	2	111	0.82	0.1	0.92
1284	SUCCESS	2	76	0.82	0.1	0.92
2514	SUCCESS	2	236	0.82	0.1	0.92
2750	SUCCESS	2	279	0.82	0.1	0.92
2398	SUCCESS	2	167	0.93	0.1	1.03
2929	SUCCESS	2	88	0.93	0.1	1.03
80	SUCCESS	2	16	0.93	0.1	1.03
2452	SUCCESS	2	218	0.93	0.1	1.03
2906	SUCCESS	2	65	0.93	0.1	1.03
878	SUCCESS	2	235	0.93	0.1	1.03
2385	SUCCESS	2	160	1.04	0.1	1.14
1770	SUCCESS	2	241	1.04	0.1	1.14
1413	SUCCESS	2	166	1.04	0.1	1.14
652	SUCCESS	2	211	1.04	0.1	1.14
924	SUCCESS	2	251	1.04	0.1	1.14
339	SUCCESS	2	172	1.04	0.1	1.14
1185	SUCCESS	2	15	1.04	0.1	1.14
942	SUCCESS	2	255	1.04	0.1	1.14
1911	SUCCESS	2	17	1.04	0.1	1.14
1740	SUCCESS	2	220	1.04	0.1	1.14
1741	SUCCESS	2	221	1.04	0.1	1.14
2275	SUCCESS	2	102	1.04	0.1	1.14
2905	SUCCESS	2	64	1.04	0.1	1.14
2278	SUCCESS	2	104	1.04	0.1	1.14
295	SUCCESS	2	144	1.04	0.1	1.14
352	SUCCESS	2	185	1.04	0.1	1.14
225	SUCCESS	2	106	1.04	0.1	1.14
748	SUCCESS	2	227	1.04	0.1	1.14
227	SUCCESS	2	108	1.04	0.1	1.14
1393	SUCCESS	2	149	1.04	0.1	1.14
308	SUCCESS	2	151	1.04	0.1	1.14
753	SUCCESS	2	231	1.04	0.1	1.14
2916	SUCCESS	2	75	1.04	0.1	1.14
186	SUCCESS	2	76	1.04	0.1	1.14
1765	SUCCESS	2	237	1.04	0.1	1.14
1087	SUCCESS	2	278	1.04	0.1	1.14
1771	SUCCESS	2	242	1.15	0.1	1.25
2791	SUCCESS	2	3	1.15	0.1	1.25
643	SUCCESS	2	207	1.15	0.1	1.25
1849	SUCCESS	2	287	1.15	0.1	1.25
200	SUCCESS	2	88	1.15	0.1	1.25
1783	SUCCESS	2	249	1.15	0.1	1.25
1786	SUCCESS	2	251	1.15	0.1	1.25
343	SUCCESS	2	176	1.15	0.1	1.25
1738	SUCCESS	2	219	1.15	0.1	1.25
672	SUCCESS	2	220	1.15	0.1	1.25
2339	SUCCESS	2	143	1.15	0.1	1.25
1342	SUCCESS	2	104	1.15	0.1	1.25
223	SUCCESS	2	105	1.15	0.1	1.25
2279	SUCCESS	2	105	1.15	0.1	1.25
2732	SUCCESS	2	266	1.15	0.1	1.25
1391	SUCCESS	2	147	1.15	0.1	1.25
1748	SUCCESS	2	227	1.15	0.1	1.25
2471	SUCCESS	2	228	1.15	0.1	1.25
1275	SUCCESS	2	72	1.15	0.1	1.25
1948	SUCCESS	2	33	1.15	0.1	1.25
2515	SUCCESS	2	237	1.15	0.1	1.25
2919	SUCCESS	2	78	1.15	0.1	1.25
1766	SUCCESS	2	238	1.15	0.1	1.25
1700	SUCCESS	2	200	1.26	0.1	1.36
1236	SUCCESS	2	46	1.26	0.1	1.36
2762	SUCCESS	2	288	1.26	0.1	1.36
1243	SUCCESS	2	49	1.26	0.1	1.36
274	SUCCESS	2	130	1.26	0.1	1.36
141	SUCCESS	2	51	1.26	0.1	1.36
146	SUCCESS	2	55	1.26	0.1	1.36
2716	SUCCESS	2	255	1.26	0.1	1.36
2451	SUCCESS	2	217	1.26	0.1	1.36
1930	SUCCESS	2	21	1.26	0.1	1.36
2903	SUCCESS	2	62	1.26	0.1	1.36
2907	SUCCESS	2	66	1.26	0.1	1.36
1675	SUCCESS	2	189	1.26	0.1	1.36
1821	SUCCESS	2	272	1.26	0.1	1.36
1698	SUCCESS	2	198	1.26	0.1	1.36
2435	SUCCESS	2	201	1.37	0.1	1.47
921	SUCCESS	2	249	1.37	0.1	1.47
209	SUCCESS	2	92	1.37	0.1	1.47
2454	SUCCESS	2	220	1.37	0.1	1.47
183	SUCCESS	2	74	1.37	0.1	1.47
117	SUCCESS	2	37	1.37	0.1	1.47
2852	SUCCESS	2	37	1.37	0.1	1.47
889	SUCCESS	2	238	1.37	0.1	1.47
634	SUCCESS	2	204	1.47	0.1	1.57
2698	SUCCESS	2	246	1.47	0.1	1.57
341	SUCCESS	2	174	1.47	0.1	1.57
2938	SUCCESS	2	97	1.47	0.1	1.57
1348	SUCCESS	2	105	1.47	0.1	1.57
2425	SUCCESS	2	191	1.47	0.1	1.57
248	SUCCESS	2	119	1.47	0.1	1.57
621	SUCCESS	2	201	1.58	0.1	1.68
2681	SUCCESS	2	242	1.58	0.1	1.68
1706	SUCCESS	2	204	1.58	0.1	1.68
2695	SUCCESS	2	245	1.58	0.1	1.68
651	SUCCESS	2	210	1.58	0.1	1.68
211	SUCCESS	2	94	1.58	0.1	1.68
1912	SUCCESS	2	18	1.58	0.1	1.68
297	SUCCESS	2	146	1.58	0.1	1.68
232	SUCCESS	2	110	1.58	0.1	1.68
2286	SUCCESS	2	111	1.58	0.1	1.68
2915	SUCCESS	2	74	1.58	0.1	1.68
630	SUCCESS	2	202	1.69	0.1	1.79
1150	SUCCESS	2	5	1.69	0.1	1.79
2441	SUCCESS	2	207	1.69	0.1	1.79
340	SUCCESS	2	173	1.69	0.1	1.79
77	SUCCESS	2	15	1.69	0.1	1.79
2937	SUCCESS	2	96	1.69	0.1	1.79
86	SUCCESS	2	18	1.69	0.1	1.79
2723	SUCCESS	2	259	1.69	0.1	1.79
2044	SUCCESS	2	60	1.69	0.1	1.79
351	SUCCESS	2	184	1.69	0.1	1.79
2423	SUCCESS	2	189	1.69	0.1	1.79
752	SUCCESS	2	230	1.69	0.1	1.79
2367	SUCCESS	2	152	1.69	0.1	1.79
238	SUCCESS	2	114	1.69	0.1	1.79
244	SUCCESS	2	117	1.69	0.1	1.79
2240	SUCCESS	2	81	1.8	0.1	1.9
1774	SUCCESS	2	245	1.8	0.1	1.9
644	SUCCESS	2	208	1.8	0.1	1.9
280	SUCCESS	2	133	1.8	0.1	1.9
293	SUCCESS	2	142	1.8	0.1	1.9
2345	SUCCESS	2	146	1.8	0.1	1.9
2733	SUCCESS	2	267	1.8	0.1	1.9
1270	SUCCESS	2	68	1.8	0.1	1.9
1159	SUCCESS	2	7	1.91	0.1	2.01
344	SUCCESS	2	177	1.91	0.1	2.01
1661	SUCCESS	2	184	1.91	0.1	2.01
1351	SUCCESS	2	107	1.91	0.1	2.01
1396	SUCCESS	2	152	1.91	0.1	2.01
898	SUCCESS	2	240	2.02	0.1	2.12
1590	SUCCESS	2	169	2.02	0.1	2.12
1596	SUCCESS	2	173	2.02	0.1	2.12
1815	SUCCESS	2	267	2.02	0.1	2.12
2489	SUCCESS	2	231	2.02	0.1	2.12
2442	SUCCESS	2	208	2.13	0.1	2.23
931	SUCCESS	2	252	2.13	0.1	2.23
1869	SUCCESS	2	299	2.13	0.1	2.23
89	SUCCESS	2	20	2.13	0.1	2.23
2730	SUCCESS	2	265	2.13	0.1	2.23
1226	SUCCESS	2	41	2.24	0.1	2.34
1975	SUCCESS	2	42	2.24	0.1	2.34
328	SUCCESS	2	165	2.24	0.1	2.34
642	SUCCESS	2	206	2.24	0.1	2.34
199	SUCCESS	2	87	2.24	0.1	2.34
2702	SUCCESS	2	248	2.24	0.1	2.34
202	SUCCESS	2	89	2.24	0.1	2.34
1718	SUCCESS	2	209	2.24	0.1	2.34
2262	SUCCESS	2	94	2.24	0.1	2.34
1758	SUCCESS	2	231	2.24	0.1	2.34
2914	SUCCESS	2	73	2.24	0.1	2.34
247	SUCCESS	2	118	2.24	0.1	2.34
1719	SUCCESS	2	210	2.35	0.1	2.45
933	SUCCESS	2	253	2.35	0.1	2.45
2855	SUCCESS	2	40	2.46	0.1	2.56
1229	SUCCESS	2	44	2.46	0.1	2.56
334	SUCCESS	2	169	2.46	0.1	2.56
2260	SUCCESS	2	92	2.46	0.1	2.56
144	SUCCESS	2	54	2.46	0.1	2.56
1033	SUCCESS	2	265	2.46	0.1	2.56
2292	SUCCESS	2	113	2.46	0.1	2.56
1156	SUCCESS	2	6	2.57	0.1	2.67
332	SUCCESS	2	167	2.57	0.1	2.67
1320	SUCCESS	2	89	2.57	0.1	2.67
1246	SUCCESS	2	51	2.57	0.1	2.67
1864	SUCCESS	2	295	2.57	0.1	2.67
2331	SUCCESS	2	141	2.57	0.1	2.67
1350	SUCCESS	2	106	2.57	0.1	2.67
1847	SUCCESS	2	285	2.67	0.1	2.77
140	SUCCESS	2	50	2.67	0.1	2.77
1327	SUCCESS	2	93	2.67	0.1	2.77
2043	SUCCESS	2	59	2.67	0.1	2.77
1757	SUCCESS	2	230	2.78	0.1	2.88
1881	SUCCESS	2	6	2.89	0.1	2.99
2709	SUCCESS	2	252	2.89	0.1	2.99
159	SUCCESS	2	63	2.89	0.1	2.99
2281	SUCCESS	2	106	2.89	0.1	2.99
2346	SUCCESS	2	147	2.89	0.1	2.99
2307	SUCCESS	2	120	3	0.1	3.1
641	SUCCESS	2	205	3	0.1	3.1
354	SUCCESS	2	187	3	0.1	3.1
1353	SUCCESS	2	109	3	0.1	3.1
250	SUCCESS	2	120	3.11	0.1	3.21
2325	SUCCESS	2	136	3.11	0.1	3.21
1001	SUCCESS	2	260	3.11	0.1	3.21
891	SUCCESS	2	239	3.11	0.1	3.21
1799	SUCCESS	2	260	3.22	0.1	3.32
1199	SUCCESS	2	20	3.33	0.1	3.43
1264	SUCCESS	2	62	3.33	0.1	3.43
2782	SUCCESS	2	0	3.44	0.1	3.54
2438	SUCCESS	2	204	3.44	0.1	3.54
2891	SUCCESS	2	54	3.44	0.1	3.54
2284	SUCCESS	2	109	3.44	0.1	3.54
299	SUCCESS	2	147	3.55	0.1	3.65
1979	SUCCESS	2	44	3.66	0.1	3.76
2930	SUCCESS	2	89	3.66	0.1	3.76
2333	SUCCESS	2	142	3.66	0.1	3.76
353	SUCCESS	2	186	3.66	0.1	3.76
172	SUCCESS	2	68	3.66	0.1	3.76
2753	SUCCESS	2	282	3.86	0.1	3.96
2859	SUCCESS	2	43	3.97	0.1	4.07
275	SUCCESS	2	131	3.97	0.1	4.07
2871	SUCCESS	2	47	4.08	0.1	4.18
2918	SUCCESS	2	77	4.08	0.1	4.18
1403	SUCCESS	2	159	4.08	0.1	4.18
1091	SUCCESS	2	280	4.19	0.1	4.29
2309	SUCCESS	2	121	4.19	0.1	4.29
2439	SUCCESS	2	205	4.19	0.1	4.29
230	SUCCESS	2	109	4.19	0.1	4.29
59	SUCCESS	2	6	4.3	0.1	4.4
333	SUCCESS	2	168	4.3	0.1	4.4
355	SUCCESS	2	188	4.41	0.1	4.51
772	SUCCESS	2	234	4.41	0.1	4.51
1397	SUCCESS	2	153	4.52	0.1	4.62
1314	SUCCESS	2	86	4.63	0.1	4.73
1136	SUCCESS	2	297	4.63	0.1	4.73
210	SUCCESS	2	93	4.74	0.1	4.84
2817	SUCCESS	2	15	4.74	0.1	4.84
1904	SUCCESS	2	15	4.85	0.1	4.95
2426	SUCCESS	2	192	4.85	0.1	4.95
2362	SUCCESS	2	150	4.98	0.1	5.08
1785	SUCCESS	2	250	5.09	0.1	5.19
633	SUCCESS	2	203	5.2	0.1	5.3
1920	SUCCESS	2	19	5.31	0.1	5.41
1742	SUCCESS	2	222	5.42	0.1	5.52
2627	SUCCESS	2	240	5.53	0.1	5.63
128	SUCCESS	2	44	5.53	0.1	5.63
2738	SUCCESS	2	271	5.53	0.1	5.63
2433	SUCCESS	2	199	5.53	0.1	5.63
1610	SUCCESS	2	177	6.02	0.1	6.12
1737	SUCCESS	2	218	6.37	0.1	6.47
1227	SUCCESS	2	42	6.48	0.1	6.58
2374	SUCCESS	2	155	6.59	0.1	6.69
2387	SUCCESS	2	162	6.7	0.1	6.8
2777	SUCCESS	2	297	6.7	0.1	6.8
98	SUCCESS	2	28	6.7	0.1	6.8
1411	SUCCESS	2	165	6.92	0.1	7.02
1699	SUCCESS	2	199	7.03	0.1	7.13
2744	SUCCESS	2	275	7.41	0.1	7.51
2763	SUCCESS	2	289	7.52	0.1	7.62
1999	SUCCESS	2	55	7.52	0.1	7.62
2420	SUCCESS	2	186	7.52	0.1	7.62
2408	SUCCESS	2	176	7.63	0.1	7.73
2370	SUCCESS	2	153	7.63	0.1	7.73
2755	SUCCESS	2	284	7.86	0.1	7.96
122	SUCCESS	2	40	8.21	0.1	8.31
2356	SUCCESS	2	148	8.43	0.1	8.53
1685	SUCCESS	2	191	8.54	0.1	8.64
673	SUCCESS	2	221	8.65	0.1	8.75
2797	SUCCESS	2	7	8.78	0.1	8.88
2247	SUCCESS	2	86	8.89	0.1	8.99
1316	SUCCESS	2	87	9.23	0.1	9.33
157	SUCCESS	2	62	9.52	0.1	9.62
356	SUCCESS	2	189	9.71	0.1	9.81
2704	SUCCESS	2	250	9.82	0.1	9.92
2422	SUCCESS	2	188	9.82	0.1	9.92
2264	SUCCESS	2	96	9.93	0.1	10.03
1666	SUCCESS	2	186	10.33	0.1	10.43
213	SUCCESS	2	96	10.71	0.1	10.81
2805	SUCCESS	2	9	10.82	0.1	10.92
1922	SUCCESS	2	20	10.82	0.1	10.92
1134	SUCCESS	2	295	11.04	0.1	11.14
2427	SUCCESS	2	193	11.17	0.1	11.27
1816	SUCCESS	2	268	11.75	0.1	11.85
1941	SUCCESS	2	27	11.86	0.1	11.96
1848	SUCCESS	2	286	11.97	0.1	12.07
251	SUCCESS	2	121	12.21	0.1	12.31
1394	SUCCESS	2	150	12.32	0.1	12.42
2774	SUCCESS	2	295	13.06	0.1	13.16
2313	SUCCESS	2	124	13.17	0.1	13.27
2211	SUCCESS	2	65	13.17	0.1	13.27
2872	SUCCESS	2	48	13.28	0.1	13.38
2932	SUCCESS	2	91	13.51	0.1	13.61
2913	SUCCESS	2	72	13.79	0.1	13.89
2857	SUCCESS	2	41	13.92	0.1	14.02
1533	SUCCESS	2	167	14.03	0.1	14.13
2428	SUCCESS	2	194	14.55	0.1	14.65
2860	SUCCESS	2	44	14.66	0.1	14.76
2394	SUCCESS	2	165	14.77	0.1	14.87
1211	SUCCESS	2	30	14.89	0.1	14.99
1707	SUCCESS	2	205	15.04	0.1	15.14
1656	SUCCESS	2	183	15.18	0.1	15.28
1689	SUCCESS	2	194	15.29	0.1	15.39
2824	SUCCESS	2	19	15.4	0.1	15.5
1768	SUCCESS	2	240	15.74	0.1	15.84
1703	SUCCESS	2	202	16.05	0.1	16.15
1808	SUCCESS	2	265	16.05	0.1	16.15
1866	SUCCESS	2	297	16.2	0.1	16.3
2889	SUCCESS	2	53	16.43	0.1	16.53
2711	SUCCESS	2	253	16.75	0.1	16.85
380	SUCCESS	2	193	17.03	0.1	17.13
2013	SUCCESS	2	57	18.05	0.1	18.15
1888	SUCCESS	2	9	18.83	0.1	18.93
2524	SUCCESS	2	238	18.94	0.1	19.04
1357	SUCCESS	2	113	20.07	0.1	20.17
162	SUCCESS	2	65	20.19	0.1	20.29
1882	SUCCESS	2	7	20.3	0.1	20.4
1	SUCCESS	2	0	20.41	0.1	20.51
1368	SUCCESS	2	124	20.41	0.1	20.51
1674	SUCCESS	2	188	20.65	0.1	20.75
3	SUCCESS	2	2	21.14	0.1	21.24
2785	SUCCESS	2	2	21.43	0.1	21.53
143	SUCCESS	2	53	21.54	0.1	21.64
2720	SUCCESS	2	257	21.54	0.1	21.64
2450	SUCCESS	2	216	25.43	0.1	25.53
345	SUCCESS	2	178	26.53	0.1	26.63
1969	SUCCESS	2	40	26.64	0.1	26.74
321	SUCCESS	2	163	26.64	0.1	26.74
1203	SUCCESS	2	23	28.79	0.1	28.89
950	SUCCESS	2	256	29.98	0.1	30.08
255	SUCCESS	2	124	30.09	0.1	30.19
1000	SUCCESS	2	259	30.69	0.1	30.79
1378	SUCCESS	2	134	31.36	0.1	31.46
1100	SUCCESS	2	282	31.96	0.1	32.06
532	SUCCESS	2	198	33.36	0.1	33.46
1614	SUCCESS	2	178	33.5	0.1	33.6
373	SUCCESS	2	191	34.28	0.1	34.38
5	SUCCESS	2	4	38.63	0.1	38.73
2634	SUCCESS	2	241	39.5	0.1	39.6
998	SUCCESS	2	257	47.15	0.1	47.25
1392	SUCCESS	2	148	47.29	0.1	47.39
2	SUCCESS	2	1	49.14	0.1	49.24
2470	SUCCESS	2	227	50.31	0.1	50.41
1138	SUCCESS	2	299	57.26	0.1	57.36
2174	SUCCESS	2	64	61.75	0.1	61.85
2014	SUCCESS	2	58	62.19	0.1	62.29
2513	SUCCESS	2	235	71.89	0.1	71.99
1408	SUCCESS	2	163	80.78	0.1	80.88
657	SUCCESS	2	214	126.81	0.1	126.91
2610	SUCCESS	2	239	126.92	0.1	127.02
999	SUCCESS	2	258	128.61	0.1	128.71
4	SUCCESS	2	3	143.9	0.1	144
379	SUCCESS	2	192	144.07	0.1	144.17
2065	SUCCESS	2	62	145.72	0.1	145.82
